t,pressure
58.956,89524.48
58.957,88539.52
58.958,91680.8
58.959,91948.64
58.96,94238.08
58.961,88393.76
58.962,91096.0
58.963,87635.52
58.964,88835.68000000001
58.965,87832.96
58.966,91436.16
58.967,91646.40000000001
58.968,89797.28
58.969,92007.04000000001
58.97,90680.8
58.971000000000004,86672.32
58.972,88615.52
58.973,91466.88
58.974000000000004,90140.64
58.975,92023.68000000001
58.976,87858.40000000001
58.977000000000004,89374.24
58.978,91010.56
58.979,93916.0
58.980000000000004,87764.96
58.981,86623.36
58.982,89274.72
58.983000000000004,90384.0
58.984,88515.04000000001
58.985,89052.0
58.986000000000004,90830.88
58.987,88496.64
58.988,92339.2
58.989000000000004,85980.16
58.99,89540.48
58.991,91582.08
58.992000000000004,91768.0
58.993,94649.76
58.994,94056.16
58.995000000000005,87307.52
58.996,91421.6
58.997,88061.76
58.998000000000005,86093.44
58.999,85301.28
59.0,85600.8
59.001000000000005,90458.08
59.002,88803.52
59.003,91032.32
59.004,86780.32
59.005,84793.28
59.006,93763.52
59.007,92529.92
59.008,87572.16
59.009,90621.6
59.01,90102.08
59.011,87872.48
59.012,91737.92
59.013,85003.36
59.014,87772.64
59.015,89387.04000000001
59.016,84674.88
59.017,86649.76
59.018,92268.48
59.019,89456.48
59.02,86293.28
59.021,87342.88
59.022,83955.68000000001
59.023,89898.56
59.024,91326.72
59.025,91399.68000000001
59.026,91171.52
59.027,89055.68000000001
59.028,87095.68000000001
59.029,90077.92
59.03,91615.52
59.031,86440.8
59.032000000000004,88160.8
59.033,87497.12
59.034,91941.76
59.035000000000004,93068.0
59.036,95046.88
59.037,87737.6
59.038000000000004,88800.32
59.039,89008.0
59.04,90603.04000000001
59.041000000000004,89667.04000000001
59.042,84698.24
59.043,91953.28
59.044000000000004,88961.28
59.045,90113.12
59.046,88958.56
59.047000000000004,85878.24
59.048,87667.04000000001
59.049,86507.2
59.050000000000004,91599.84
59.051,93165.28
59.052,89971.04000000001
59.053000000000004,88020.32
59.054,87329.12
59.055,90918.56
59.056000000000004,88509.44
59.057,89711.84
59.058,86836.16
59.059000000000005,90203.04000000001
59.06,88627.36
59.061,87826.72
59.062000000000005,89054.72
59.063,88099.36
59.064,88360.8
59.065,89123.68000000001
59.066,85782.72
59.067,85660.0
59.068,87335.52
59.069,88663.36
59.07,89231.68000000001
59.071,92259.36
59.072,84743.2
59.073,92783.04000000001
59.074,89399.52
59.075,89722.08
59.076,91744.64
59.077,92458.24
59.078,89234.72
59.079,87458.40000000001
59.08,81615.2
59.081,94301.44
59.082,91845.28
59.083,92324.64
59.084,93491.36
59.085,92243.68000000001
59.086,88897.92
59.087,84867.84
59.088,84837.6
59.089,93357.12
59.09,89872.0
59.091,86303.36
59.092,90118.24
59.093,88497.44
59.094,89064.48
59.095,88524.64
59.096000000000004,91519.84
59.097,91117.92
59.098,83634.56
59.099000000000004,88086.88
59.1,90134.40000000001
59.101,89316.8
59.102000000000004,87471.36
59.103,92483.04000000001
59.104,89461.28
59.105000000000004,91257.28
59.106,90907.68000000001
59.107,92190.88
59.108000000000004,88641.6
59.109,87852.48
59.11,88615.68000000001
59.111000000000004,96017.92
59.112,87246.24
59.113,90474.08
59.114000000000004,89586.88
59.115,91300.0
59.116,90682.08
59.117000000000004,86433.92
59.118,89175.36
59.119,87545.44
59.120000000000005,88543.84
59.121,90000.48
59.122,91977.92
59.123000000000005,85821.6
59.124,94948.64
59.125,88719.68000000001
59.126000000000005,88819.52
59.127,88553.44
59.128,90632.16
59.129,94402.40000000001
59.13,87360.48
59.131,87628.96
59.132,92871.84
59.133,86606.72
59.134,89259.84
59.135,82797.76
59.136,85809.6
59.137,94278.40000000001
59.138,85136.64
59.139,93563.84
59.14,88532.64
59.141,90800.16
59.142,87081.92
59.143,90746.88
59.144,90559.2
59.145,89515.04000000001
59.146,93976.0
59.147,83076.16
59.148,92244.0
59.149,89985.12
59.15,88657.12
59.151,87951.84
59.152,84653.44
59.153,87468.64
59.154,88188.96
59.155,90521.28
59.156,88816.64
59.157000000000004,85530.24
59.158,90148.8
59.159,88375.04000000001
59.160000000000004,92400.16
59.161,90577.92
59.162,88325.6
59.163000000000004,88306.40000000001
59.164,85775.84
59.165,90413.44
59.166000000000004,94314.24
59.167,87766.72
59.168,92995.68000000001
59.169000000000004,86305.44
59.17,91357.76
59.171,88544.32
59.172000000000004,90234.08
59.173,90019.36
59.174,90931.04000000001
59.175000000000004,90540.16
59.176,91825.92
59.177,88250.40000000001
59.178000000000004,91606.40000000001
59.179,91349.28
59.18,89663.2
59.181000000000004,87779.2
59.182,90477.44
59.183,93146.88
59.184000000000005,85980.96
59.185,91591.52
59.186,80742.24
59.187000000000005,90711.04000000001
59.188,89804.96
59.189,90364.32
59.19,85363.04000000001
59.191,85915.68000000001
59.192,88573.28
59.193,86525.44
59.194,90965.6
59.195,84574.24
59.196,88048.8
59.197,93096.48
59.198,90248.16
59.199,87276.0
59.2,92458.08
59.201,88876.48
59.202,92270.08
59.203,93614.72
59.204,91543.84
59.205,88246.24
59.206,86556.16
59.207,86770.56
59.208,87896.48
59.209,89618.72
59.21,90023.2
59.211,87616.16
59.212,91592.16
59.213,87980.16
59.214,90258.72
59.215,93958.24
59.216,93571.2
59.217,88180.16
59.218,89113.12
59.219,84771.36
59.22,88672.96
59.221000000000004,91243.84
59.222,87699.36
59.223,86560.32
59.224000000000004,87981.76
59.225,89362.24
59.226,88319.36
59.227000000000004,94414.72
59.228,86022.40000000001
59.229,87778.40000000001
59.230000000000004,92591.52
59.231,89549.6
59.232,91042.08
59.233000000000004,88453.92
59.234,90365.76
59.235,95828.0
59.236000000000004,92490.40000000001
59.237,92143.52
59.238,89968.32
59.239000000000004,88137.12
59.24,89987.2
59.241,86589.92
59.242000000000004,87218.40000000001
59.243,91969.12
59.244,89885.12
59.245000000000005,86674.56
59.246,90804.32
59.247,88286.40000000001
59.248000000000005,86733.6
59.249,90805.44
59.25,91282.40000000001
59.251000000000005,89551.36
59.252,86549.76
59.253,84357.12
59.254,88767.52
59.255,92423.84
59.256,87593.6
59.257,88332.8
59.258,86500.96
59.259,93641.6
59.26,88108.16
59.261,89211.36
59.262,89710.08
59.263,87468.32
59.264,86679.68000000001
59.265,91450.08
59.266,86162.08
59.267,87331.04000000001
59.268,87854.56
59.269,85580.48
59.27,93925.12
59.271,94083.36
59.272,93208.8
59.273,91116.0
59.274,88018.24
59.275,87375.84
59.276,90646.72
59.277,91420.48
59.278,94745.28
59.279,89972.48
59.28,92731.36
59.281,87846.72
59.282000000000004,82644.48
59.283,87832.8
59.284,89793.76
59.285000000000004,87062.56
59.286,89944.32
59.287,91028.48
59.288000000000004,88797.28
59.289,83974.24
59.29,89498.08
59.291000000000004,82842.56
59.292,92631.68000000001
59.293,87196.64
59.294000000000004,87498.40000000001
59.295,92401.76
59.296,88576.16
59.297000000000004,92002.40000000001
59.298,89281.92
59.299,88872.48
59.300000000000004,89859.04000000001
59.301,90612.16
59.302,91724.0
59.303000000000004,87862.08
59.304,91999.52
59.305,87902.72
59.306000000000004,87762.88
59.307,92601.92
59.308,86358.72
59.309000000000005,90985.76
59.31,90871.52
59.311,86313.76
59.312000000000005,94415.04000000001
59.313,88102.24
59.314,85866.56
59.315,85225.6
59.316,89551.84
59.317,88457.28
59.318,94883.84
59.319,85945.76
59.32,87329.92
59.321,92631.36
59.322,87518.72
59.323,89591.52
59.324,88457.44
59.325,87422.40000000001
59.326,89174.56
59.327,88072.16
59.328,92376.16
59.329,89838.08
59.33,89900.16
59.331,87909.44
59.332,81622.56
59.333,86837.76
59.334,87833.92
59.335,92901.92
59.336,91292.48
59.337,90734.08
59.338,88840.0
59.339,92249.6
59.34,90669.92
59.341,91823.36
59.342,88017.12
59.343,89865.6
59.344,88466.72
59.345,87017.44
59.346000000000004,87786.40000000001
59.347,92180.0
59.348,90070.56
59.349000000000004,89725.28
59.35,88368.96
59.351,92514.24
59.352000000000004,86969.44
59.353,89950.24
59.354,87094.72
59.355000000000004,86154.08
59.356,92113.76
59.357,92146.56
59.358000000000004,91119.2
59.359,92100.48
59.36,84398.24
59.361000000000004,90704.64
59.362,93092.48
59.363,87079.84
59.364000000000004,85467.36
59.365,88956.32
59.366,91417.92
59.367000000000004,87615.04000000001
59.368,90450.88
59.369,84775.84
59.370000000000005,90201.12
59.371,82904.8
59.372,91643.04000000001
59.373000000000005,90518.88
59.374,84292.0
59.375,93944.96
59.376000000000005,95344.8
59.377,90789.6
59.378,91476.48
59.379,89381.6
59.38,89692.32
59.381,88953.92
59.382,92040.0
59.383,86457.76
59.384,88052.32
59.385,89742.56
59.386,91665.44
59.387,89424.8
59.388,89691.36
59.389,92402.40000000001
59.39,90505.6
59.391,91627.84
59.392,95175.68000000001
59.393,89846.56
59.394,87035.2
59.395,90103.04000000001
59.396,89665.28
59.397,91010.88
59.398,89068.0
59.399,88036.48
59.4,87265.76
59.401,92721.6
59.402,92735.84
59.403,95271.84
59.404,87070.08
59.405,92763.84
59.406,88992.96
59.407000000000004,89948.8
59.408,88043.68000000001
59.409,92633.44
59.410000000000004,91978.88
59.411,90671.04000000001
59.412,87572.64
59.413000000000004,88959.04000000001
59.414,92589.28
59.415,93581.44
59.416000000000004,91324.48
59.417,90449.44
59.418,90081.44
59.419000000000004,91097.12
59.42,92486.56
59.421,91242.40000000001
59.422000000000004,90563.36
59.423,89018.88
59.424,84330.72
59.425000000000004,89916.16
59.426,89979.52
59.427,86058.72
59.428000000000004,90114.08
59.429,90704.16
59.43,86157.92
59.431000000000004,90482.56
59.432,86521.92
59.433,88328.96
59.434000000000005,90047.52
59.435,86196.32
59.436,89861.6
59.437000000000005,87557.92
59.438,88902.72
59.439,89568.32
59.44,87453.76
59.441,85530.08
59.442,92466.40000000001
59.443,90077.92
59.444,90628.96
59.445,89719.84
59.446,87088.64
59.447,90060.0
59.448,86926.08
59.449,87727.84
59.45,87888.48
59.451,86175.52
59.452,88593.6
59.453,91322.08
59.454,91004.96
59.455,95568.0
59.456,86392.16
59.457,86815.36
59.458,88636.48
59.459,87117.76
59.46,88100.48
59.461,88891.84
59.462,94144.0
59.463,88364.32
59.464,86666.40000000001
59.465,89466.24
59.466,87097.44
59.467,87228.48
59.468,93058.08
59.469,91675.36
59.47,86976.96
59.471000000000004,89850.40000000001
59.472,93280.0
59.473,92233.44
59.474000000000004,93092.8
59.475,88187.2
59.476,87093.76
59.477000000000004,90664.48
59.478,89453.76
59.479,90624.8
59.480000000000004,87550.08
59.481,90299.68000000001
59.482,91879.52
59.483000000000004,88442.08
59.484,87670.72
59.485,87800.0
59.486000000000004,90150.08
59.487,94743.2
59.488,84952.96
59.489000000000004,88991.84
59.49,83033.28
59.491,92372.48
59.492000000000004,87084.64
59.493,88994.88
59.494,85767.36
59.495000000000005,89082.56
59.496,89910.56
59.497,86907.2
59.498000000000005,87599.2
59.499,87424.96
59.5,89405.12
59.501000000000005,92844.16
59.502,91864.8
59.503,91902.56
59.504,86932.96
59.505,91055.84
59.506,87543.2
59.507,87843.36
59.508,88842.24
59.509,86412.96
59.51,85192.48
59.511,86159.2
59.512,87474.08
59.513,86248.8
59.514,88884.16
59.515,88310.40000000001
59.516,90243.84
59.517,85524.48
59.518,87514.56
59.519,88593.12
59.52,86244.64
59.521,86218.08
59.522,91121.6
59.523,90166.72
59.524,87754.56
59.525,93706.24
59.526,86288.0
59.527,87920.16
59.528,89291.84
59.529,87097.76
59.53,90575.36
59.531,90490.72
59.532000000000004,87112.96
59.533,86974.24
59.534,92941.12
59.535000000000004,91077.76
59.536,92118.88
59.537,86655.52
59.538000000000004,91860.16
59.539,83952.96
59.54,87536.16
59.541000000000004,90693.12
59.542,89655.04000000001
59.543,93467.84
59.544000000000004,88265.44
59.545,87992.32
59.546,88863.04000000001
59.547000000000004,84444.96
59.548,92400.32
59.549,90503.36
59.550000000000004,91872.32
59.551,90307.2
59.552,88057.12
59.553000000000004,90285.44
59.554,89055.84
59.555,89635.36
59.556000000000004,88943.52
59.557,88725.12
59.558,89035.84
59.559000000000005,88970.40000000001
59.56,90308.48
59.561,85161.6
59.562000000000005,92628.32
59.563,89650.72
59.564,85047.2
59.565,89481.44
59.566,90595.2
59.567,88123.68000000001
59.568,88991.84
59.569,90277.44
59.57,91604.32
59.571,89356.32
59.572,86800.48
59.573,88166.24
59.574,86600.16
59.575,91770.24
59.576,88676.16
59.577,89666.72
59.578,86940.0
59.579,86736.16
59.58,86197.12
59.581,86366.08
59.582,91705.92
59.583,85620.48
59.584,89700.32
59.585,91334.56
59.586,91252.96
59.587,90810.08
59.588,88736.48
59.589,89684.0
59.59,88954.88
59.591,82930.72
59.592,86156.32
59.593,87985.44
59.594,88566.24
59.595,87054.56
59.596000000000004,92703.04000000001
59.597,87931.52
59.598,86365.12
59.599000000000004,86305.6
59.6,89716.96
59.601,91993.44
59.602000000000004,89761.76
59.603,88210.56
59.604,84049.44
59.605000000000004,92034.56
59.606,90176.32
59.607,87309.12
59.608000000000004,86905.28
59.609,90733.92
59.61,89211.68000000001
59.611000000000004,91416.48
59.612,90970.56
59.613,86752.48
59.614000000000004,87397.92
59.615,93470.40000000001
59.616,92375.68000000001
59.617000000000004,84066.40000000001
59.618,92325.6
59.619,86607.04000000001
59.620000000000005,85665.6
59.621,90698.88
59.622,95262.40000000001
59.623000000000005,88078.88
59.624,89252.32
59.625,88580.96
59.626000000000005,91114.40000000001
59.627,90109.76
59.628,87420.48
59.629,89392.96
59.63,88182.72
59.631,90238.08
59.632,91381.92
59.633,89399.84
59.634,90966.56
59.635,87404.48
59.636,90028.48
59.637,91510.40000000001
59.638,85164.96
59.639,91800.16
59.64,88132.8
59.641,88911.2
59.642,86055.68000000001
59.643,93881.76
59.644,90325.28
59.645,88278.72
59.646,89871.68000000001
59.647,87900.16
59.648,93338.72
59.649,88478.24
59.65,87823.68000000001
59.651,88820.32
59.652,89712.8
59.653,92902.56
59.654,92368.48
59.655,91888.0
59.656,89205.44
59.657000000000004,89080.96
59.658,92912.96
59.659,94772.96
59.660000000000004,87244.96
59.661,91301.12
59.662,92307.52
59.663000000000004,88114.72
59.664,90238.24
59.665,88360.8
59.666000000000004,88280.64
59.667,87704.48
59.668,88895.2
59.669000000000004,94226.88
59.67,93355.36
59.671,87379.04000000001
59.672000000000004,89365.6
59.673,87349.76
59.674,92025.12
59.675000000000004,86985.28
59.676,89050.56
59.677,90482.72
59.678000000000004,91124.64
59.679,89001.12
59.68,87737.92
59.681000000000004,84643.2
59.682,91046.72
59.683,91152.16
59.684000000000005,88385.28
59.685,89269.28
59.686,89073.92
59.687000000000005,91581.6
59.688,87535.36
59.689,90543.2
59.69,93368.8
59.691,91660.8
59.692,88007.68000000001
59.693,92555.04000000001
59.694,87245.92
59.695,93643.04000000001
59.696,89468.16
59.697,89623.04000000001
59.698,89964.96
59.699,83793.44
59.7,90855.04000000001
59.701,86496.96
59.702,90356.48
59.703,91798.08
59.704,92691.04000000001
59.705,90127.84
59.706,89132.96
59.707,85572.96
59.708,91852.48
59.709,87131.2
59.71,91252.96
59.711,90470.88
59.712,86051.04000000001
59.713,88936.0
59.714,90044.16
59.715,91933.76
59.716,95175.52
59.717,87168.8
59.718,88993.44
59.719,94386.40000000001
59.72,88106.40000000001
59.721000000000004,92504.0
59.722,88366.24
59.723,89452.48
59.724000000000004,86856.64
59.725,89660.8
59.726,88026.24
59.727000000000004,88944.64
59.728,89413.28
59.729,89221.6
59.730000000000004,89597.12
59.731,88853.44
59.732,87286.88
59.733000000000004,91204.32
59.734,89458.88
59.735,86660.96
59.736000000000004,94756.16
59.737,90363.36
59.738,88634.24
59.739000000000004,87797.44
59.74,88664.8
59.741,89513.76
59.742000000000004,89011.84
59.743,89216.16
59.744,86813.28
59.745000000000005,93933.92
59.746,90292.96
59.747,92545.6
59.748000000000005,90368.32
59.749,88819.2
59.75,89911.36
59.751000000000005,92430.40000000001
59.752,87751.52
59.753,88468.96
59.754,85800.16
59.755,88496.96
59.756,85887.84
59.757,91562.72
59.758,89133.6
59.759,86630.72
59.76,89838.56
59.761,88360.96
59.762,89468.64
59.763,91729.92
59.764,87751.52
59.765,87709.92
59.766,85817.28
59.767,86657.92
59.768,88536.64
59.769,90295.2
59.77,90055.84
59.771,90792.64
59.772,89154.72
59.773,91109.28
59.774,91054.56
59.775,84134.24
59.776,92394.88
59.777,92719.52
59.778,90845.92
59.779,87970.56
59.78,89544.64
59.781,84403.52
59.782000000000004,87906.56
59.783,90270.72
59.784,85756.32
59.785000000000004,87987.04000000001
59.786,92204.8
59.787,91146.08
59.788000000000004,87561.76
59.789,88605.44
59.79,93882.40000000001
59.791000000000004,91192.0
59.792,93323.68000000001
59.793,89910.24
59.794000000000004,91006.56
59.795,87588.8
59.796,91178.56
59.797000000000004,89299.68000000001
59.798,87970.72
59.799,89889.6
59.800000000000004,88179.52
59.801,88238.40000000001
59.802,92648.32
59.803000000000004,90412.96
59.804,90211.68000000001
59.805,83161.44
59.806000000000004,88622.08
59.807,93622.08
59.808,89577.76
59.809000000000005,89343.84
59.81,85217.76
59.811,85554.24
59.812000000000005,88604.0
59.813,90036.32
59.814,90378.24
59.815,88178.56
59.816,85655.52
59.817,90312.96
59.818,85312.16
59.819,90753.92
59.82,91913.12
59.821,91222.56
59.822,93472.64
59.823,87269.76
59.824,89668.32
59.825,90353.76
